ID,Contenitore,Categoria,Lat,Long,LDCN,PRCD,Scheda_Chiesa,Numero opere,Link_StorieMemorie,Link_OrigineBologna,Link_BibSalaBorsa,Link_Wiki,Link_GenusBononiae,Link_CentroFasoli,Link_Archiginnasio,Link_Carisbo,Link_Beweb,Link_CatBBCC,Link_Chiese_ita,Link_ASP,Link_cittàmetr_BO,Link_portici di Bologna,Path
131,Chiesa di S. Sigismondo,Chiese,44.495954,11.352232,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Chiesa%20di%20S.%20Sigismondo&page=1&filtrolocalizzazione_OA=5412%7C7699,,,2,,https://www.originebologna.com/strade/sigismondo-via-di-san/n-3079/,,,,,,,https://www.beweb.chiesacattolica.it/edificidiculto/edificio/64627/Chiesa+di+San+Sigismondo,https://catalogo.beniculturali.it/detail/ArchitecturalOrLandscapeHeritage/0800319083,,,,,
132,Chiesa di S. Tecla,"Chiese, Non più esistente",44.491406,11.348636,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=chiesa%20di%20s.%20tecla&page=1&filtroprovenienza_OA=5412%7C8280,,1,,https://www.originebologna.com/strade/strada-santo-stefano-1/piazzetta-di-santa-tecla-e-valle-di-josafat/,,,,,,,,,,,,,
133,Chiesa di S. Tommaso del Mercato,"Chiese, Non più esistente",44.49784763435434,11.343736711108168,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Chiesa+di+S.+Tommaso+del+Mercato,,2,,https://www.originebologna.com/strade/via-malcontenti/n-1978-1979-1980/,,,,,,,,,,,,,
134,Chiesa di S. Vincenzo / Eremo di Ronzano,Chiese,44.473994,11.322374,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Chiesa+di+S.+Vincenzo%2F%2FEremo+di+Ronzano,,,2,,,,https://it.wikipedia.org/wiki/Eremo_di_Ronzano,,,,,,,,,,,
135,Chiesa di S. Vittore,Chiese,44.468441,11.341817,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Chiesa%20di%20S.%20Vittore&page=1&filtrolocalizzazione_OA=5412%7C573,,,2,,,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/edifici-storici/chiesa-di-san-vittore-64e3d3,,,,,,,,,,,,
136,Convento dei SS. Bernardino e Marta,"Conventi e monasteri, Non più esistente",44.50169066020071,11.339144849072046,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20dei%20SS.%20Bernardino%20e%20Marta&page=1&filtroprovenienza_OA=5412%7C8293,,2,,https://www.originebologna.com/strade/via-dei-murelli/n-976-977/,,,,,,,,,,,,,
137,Convento delle Carmelitane Scalze,Conventi e monasteri,44.477041,11.358557,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20delle%20Carmelitane%20Scalze&page=1&filtrolocalizzazione_OA=5412%7C5971,,,1,,,,,,,,,,,,,,,
138,Convento di S. Giovanni Battista,Conventi e monasteri,44.494382,11.330453,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20di%20S.%20Giovanni%20Battista&page=1&filtroprovenienza_OA=5412%7C3250,,2,,https://www.originebologna.com/strade/strada-sant-isaia/n-451-452-453-454/,https://www.bibliotecasalaborsa.it/bolognaonline/events/riaperta-la-chiesa-di-san-giovanni-battista,,,,,,,,,,,,
139,Convento di S. Omobono,Conventi e monasteri,44.486546,11.353547,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20di%20S.%20Omobono&page=1&filtroprovenienza_OA=5412%7C8300,,1,,https://www.originebologna.com/strade/strada-santo-stefano-1/n-129-128-127-126-105-107-109-chiesa-convento-e-aderenze-gia-di-suore-servite-dette-di-sant-omobono/,,,,,,,,,,,,,
140,Convento di S. Maria Egiziaca,"Conventi e monasteri, Non più esistente",44.492384,11.335426,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20di%20S.%20Maria%20Egiziaca&page=1&filtroprovenienza_OA=5412%7C1610,,1,,https://www.originebologna.com/strade/nosadella/n-662/,,,,,,,,,,,,,
141,Convento di S. Maria Nuova,"Conventi e monasteri, Non più esistente",44.49966317905614,11.336301093254836,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convento%20di%20S.%20Maria%20Nuova&page=1&filtroprovenienza_OA=5412%7C5157,,3,,https://www.originebologna.com/strade/riva-di-reno-o-via-dietro-reno/n-846-847/,,,,,,,,,,,,,
142,Convitto di S. Elisabetta,Altri luoghi di culto,44.491619,11.335064,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Convitto%20di%20S.%20Elisabetta&page=1&filtrolocalizzazione_OA=5412%7C6069,,,1,,https://www.originebologna.com/strade/nosadella/n-635-636/,,,,,,,,,,,,,
143,Istituto di cura e riposo Giovanni XXIII (ASP Bologna),Altri luoghi di culto,44.469431,11.391556,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Istituto%20di%20cura%20e%20riposo%20Giovanni%20XIII&page=1&filtrolocalizzazione_OA=5412%7C7151,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=giovanni%20XXIII&page=1&filtroprovenienza_OA=5412%7C7205,,2,,,,,,,,,,,,https://www.aspbologna.it/it/il-patrimonio-di-asp,,,
144,La Quadreria. Palazzo Rossi Poggi Marsili,Musei,44.497424,11.344309,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=La%20Quadreria.%20Palazzo%20Rossi%20Poggi%20Marsili&page=1&filtrolocalizzazione_OA=5412%7C3146,,,15,,,,,,,,,,,,,https://www.cittametropolitana.bo.it/cultura/guidaMusei/Quadreria_di_ASP_Citta_di_Bologna_a_Palazzo_Rossi_Poggi_Marsili,,
145,Oratorio dei SS. Simone e Giuda,"Oratori, Non più esistente",44.49607382524359,11.34610645635563,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20dei%20SS.%20Simone%20e%20Giuda&page=1&filtroprovenienza_OA=5412%7C8306,,1,,https://www.originebologna.com/strade/simone-e-giuda/n-2689-2690-2691/,,,,,,,,,,,,,
146,Oratorio della Compagnia di Gesù,"Oratori, Non più esistente",44.488620,11.340111,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20della%20Compagnia%20di%20Ges%C3%B9&page=1&filtroprovenienza_OA=5412%7C7186,,1,,https://www.originebologna.com/strade/san-mamolo/n-20/,,,,,,,,,,,,,
147,Oratorio della Compagnia di S. Bernardino,"Oratori, Non più esistente",44.49528182040481,11.33534463291076,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20della%20Compagnia%20di%20S.%20Bernardino&page=1&filtroprovenienza_OA=5412%7C8227,,1,,https://www.originebologna.com/strade/seliciata-di-san-francesco-1/n-836/,,,,,,,,,,,,,
148,Santuario della Beata Vergine della Pioggia (ex S. Bartolomeo di Reno),Altri luoghi di culto,44.498893,11.341774,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Santuario+della+Beata+Vergine+della+Pioggia,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Bartolomeo%20di%20Reno&page=1&filtroprovenienza_OA=5412%7C5475,,7,,https://www.originebologna.com/strade/riva-di-reno-o-via-dietro-reno/n-877-878/,https://www.bibliotecasalaborsa.it/bolognaonline/cronologia-di-bologna/1812/soppressi_lorfanotrofio_di_san_bartolomeo__e_lospedale_degli_abbandonati,,,,,,,,,,,,
149,Oratorio dello Spirito Santo,Oratori,44.491854,11.340329,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20dello%20Spirito%20Santo&page=1&filtroprovenienza_OA=5412%7C8331,https://catalogo.fondazionezeri.unibo.it/scheda/opera/121034/,1,https://www.storiaememoriadibologna.it/archivio/luoghi/oratorio-dello-spirito-santo,https://www.originebologna.com/strade/val-d-aposa/nn-1360-6-1359-8/,,,,,,,,https://catalogo.beniculturali.it/detail/ArchitecturalOrLandscapeHeritage/0800241936,,,,,spirito-santo.jpg
150,Oratorio di S. Cecilia,Oratori,44.495935,11.350156,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Cecilia&page=1&filtrolocalizzazione_OA=5412%7C7176,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Cecilia&page=1&filtroprovenienza_OA=5412%7C7176,https://catalogo.fondazionezeri.unibo.it/scheda/opera/121034/,19,,,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/edifici-storici/oratorio-di-santa-cecilia-94e7ab,,,,,,,https://catalogo.beniculturali.it/detail/ArchitecturalOrLandscapeHeritage/0800241893,,,,,santa-cecilia.jpg
151,Oratorio di S. Giovanni Battista dei Fiorentini,Oratori,44.491864,11.342061,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Giovanni%20Battista%20dei%20Fiorentini&page=1&filtrolocalizzazione_OA=5412%7C225,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Giovanni%20Battista%20dei%20Fiorentini&page=1&filtroprovenienza_OA=5412%7C8272,,2,,,,https://it.wikipedia.org/wiki/Oratorio_di_San_Giovanni_Battista_dei_Fiorentini,,,,,,,,,,,
152,Oratorio dei SS. Girolamo e Anna di Bagno Marino,"Oratori, Non più esistente",44.48804506677314,11.33815129447715,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20dei%20SS.%20Girolamo%20e%20Anna%20di%20Bagno%20Marino&page=1&filtroprovenienza_OA=5412%7C8274,,2,,https://www.originebologna.com/strade/liberta-via-della/n-282/,,,,,,,,,,,,,
153,Oratorio di S. Maria del Piombo,"Oratori, Non più esistente",44.488148,11.357264,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Maria%20del%20Piombo&page=1&filtroprovenienza_OA=5412%7C7804,,1,,https://www.originebologna.com/strade/mura-della-citta-wip/n-307-308/,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/edifici-storici/casa-carducci-035ecd,,,,,,,,,,,,
154,Oratorio di S. Maria dei Guarini,Oratori,44.494841,11.345618,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Maria%20dei%20Guarini&page=1&filtrolocalizzazione_OA=5412%7C6837,,,1,,https://www.originebologna.com/strade/san-giobbe-vicolo/oratorio-di-santa-maria-dei-guerrini/,,,,,,,,https://catalogo.beniculturali.it/detail/ArchitecturalOrLandscapeHeritage/0800241953,,,,,
155,Oratorio di S. Maria della Vita,Oratori,44.493417,11.344620,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Maria%20della%20Vita&page=1&filtrolocalizzazione_OA=5412%7C5210,,https://catalogo.fondazionezeri.unibo.it/scheda/opera/125147/,15,https://www.storiaememoriadibologna.it/archivio/opere/oratorio-di-santa-maria-della-vita,https://www.originebologna.com/strade/chiavature/oratorio-di-santa-maria-della-vita/,,,https://genusbononiae.it/santa-maria-della-vita-complesso-monumentale/,,,,,,,,,,santa-maria-della-vita.jpg
156,Santuario di S. Maria della Vita,Altri luoghi di culto,44.49355364922656,11.34462565889543,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Santuario%20di%20S.%20Maria%20della%20Vita&page=1&filtrolocalizzazione_OA=5412%7C3357,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Santuario%20di%20S.%20Maria%20della%20Vita&page=1&filtroprovenienza_OA=5412%7C3357,,24,,,https://www.bibliotecasalaborsa.it/bolognaonline/mappa-degli-scrittori-e-scrittrici-a-bologna/s_maria_della_vita_compianto,,https://genusbononiae.it/santa-maria-della-vita-complesso-monumentale/,,,,,,,,,,
157,Oratorio di S. Pellegrino,Oratori,44.494586,11.329348,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Pellegrino&page=1&filtrolocalizzazione_OA=5412%7C808,,,2,,https://www.originebologna.com/strade/strada-sant-isaia/n-469-470/,https://www.bibliotecasalaborsa.it/bolognaonline/events/riaperta_al_culto_la_chiesa_della_confraternita_di_s_pellegrino,,,,,,,,,,,,
158,Oratorio di S. Rocco,Oratori,44.495566,11.328487,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Rocco&page=1&filtrolocalizzazione_OA=5412%7C9951,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Oratorio%20di%20S.%20Rocco&page=1&filtroprovenienza_OA=5412%7C7537,,31,,,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/edifici-storici/oratorio-di-san-rocco-82da0e,,,,,,,,,,,,
159,Ospizio di S. Giuseppe,"Altri luoghi di culto, Non più esistente",44.492442,11.337089,,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Ospizio%20di%20S.%20Giuseppe&page=1&filtroprovenienza_OA=5412%7C7730,,1,,,https://www.bibliotecasalaborsa.it/bolognaonline/events/unione_dellospedale_di_san_giuseppe_e_dellospizio_dei_poveri_preti,,,,,,,,,,,,
160,Rotonda della Madonna del Monte,Altri luoghi di culto,44.481370,11.330112,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Rotonda%20della%20Madonna%20del%20Monte&page=1&filtrolocalizzazione_OA=5412%7C6161,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Rotonda%20della%20Madonna%20del%20Monte&page=1&filtroprovenienza_OA=5412%7C2432,https://catalogo.fondazionezeri.unibo.it/scheda/opera/121163/,12,,,https://www.bibliotecasalaborsa.it/bolognaonline/events/restauro_della_rotonda,https://it.wikipedia.org/wiki/Rotonda_della_Madonna_del_Monte,,,,,,,,,,,rotonda.jpg
161,Santuario del SS. Crocifisso,Altri luoghi di culto,44.487943,11.345350,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Santuario%20del%20SS.%20Crocifisso&page=1&filtrolocalizzazione_OA=5412%7C2105,,,2,,https://www.originebologna.com/strade/vasselli-via/n-727-chiesa-ed-oratorio-del-crocefisso-sopra-il-ponte-dell-avesa/,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/place/santuario-del-ss-crocefisso-del-cestello-53aeb4,,,,,,,https://catalogo.beniculturali.it/detail/ArchitecturalOrLandscapeHeritage/0800242103,,,,,
162,Santuario della Madonna di S. Luca,Altri luoghi di culto,44.479070,11.298170,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Santuario%20della%20Madonna%20di%20S.%20Luca&page=1&filtrolocalizzazione_OA=5412%7C10229,,,9,https://www.storiaememoriadibologna.it/archivio/luoghi/santuario-della-madonna-di-san-luca,,,,,,,,https://www.beweb.chiesacattolica.it/edificidiculto/edificio/67334/Basilica+della+Beata+Vergine+di+San+Luca,,,,,,
163,Seminario Arcivescovile,Altri luoghi di culto,44.477994,11.344416,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?decorator=layout_resp&apply=true&percorso_ricerca=OA&sortby=LOCALIZZAZIONE&batch=10&view=list&locale=it&PVCS_PVCR_PVCP_PVCC_PVCL_LDCN_PRVS_PRVR_PRVP_PRVC_PRVL_PRCD=Seminario%20Arcivescovile&page=1&filtrolocalizzazione_OA=5412%7C2705,,,1,https://www.storiaememoriadibologna.it/archivio/eventi/il-seminario-arcivescovile-villa-revedin,,,,,,,,,,,,,,
164,"Collegio di Spagna, chiesa di S. Clemente",Chiese,44.490610,11.338778,https://catalogo.fondazionezeri.unibo.it/ricerca.v2.jsp?locale=it&decorator=layout_resp&apply=true&percorso_ricerca=OA&filtrolocalizzazione_OA=5412%7C6965&sortby=LOCALIZZAZIONE&batch=10,,,3,https://www.storiaememoriadibologna.it/archivio/luoghi/collegio-di-spagna-0,,https://www.bibliotecasalaborsa.it/bolognaonline/i-cartigli-di-bologna-edifici-storici-giardini-e-canali/edifici-storici/collegio-di-spagna-3307dd,https://it.wikipedia.org/wiki/Collegio_di_Spagna,,,,,,,,,,,
